temp_c,humidity,pressure_mb,wind_kph,precip_mm,latitude,longitude,depth_km,magnitude,final_label
6.3048162378704244,56.654372409817455,1025.7696115625374,77.01602332056127,14.86367825300838,-15.443544485633463,-174.83944272473707,103.97828897252026,4.497544442114705,2
10.529406925313639,82.85236960877863,956.2177087018184,81.08580954228776,19.69915500795451,-10.659577980523858,167.49397519359573,112.26198585773568,5.303136603903447,2
34.03940231728317,84.59188355304816,995.4211812346605,3.4300690928370963,3.086132100931816,53.827660998436635,-160.0189601243003,34.807819571092004,3.7951437328518463,0
9.992633540751099,85.10790880603041,1041.6506240908946,56.18422528848027,19.5529334687626,52.471217974162016,161.69436463442395,35.206849405648015,5.401429181016128,2
21.018434967477447,28.942794773310474,1037.646561196806,21.255674590377062,12.828535227088615,51.64701219000186,156.35443072974425,12.282011120425338,4.90024066672467,2
6.695126674514791,37.85907757795715,1030.3308728876889,10.56517600369449,7.288717765354471,-21.55151355402939,-66.41891395821541,121.83214605039258,4.200250855098635,1
30.623772136036063,67.89191267098951,1023.1598269238243,48.84367206853987,19.17638839890876,52.72282008949181,162.61194553374048,10.180338287106023,4.190828668242855,2
39.73855638094672,65.76832552535431,1026.245117630775,64.14067797002362,0.629802449933051,50.274540326402104,155.8359703225388,42.24237961660174,4.591112967250643,2
24.96391323576115,50.738978550726245,1014.5464901827933,68.10030843795892,0.40440489559006887,50.25366429411875,159.13863465944118,8.858752514304118,4.503810319386637,2
17.96861886001688,59.18228639096048,1019.4274338853952,78.87540958383642,6.716588261118636,-18.958805560071596,-70.72733838603203,123.17132550788929,4.994832603847861,2
36.54157857487112,53.05036451410862,993.2621756090729,0.8829459559594426,19.62902511506436,61.91390049310067,141.3502923013442,9.212146211565496,4.2025394816125745,2
24.496980078368892,49.69526913229009,1005.6374398018856,33.36117014397559,8.313028973146684,50.92937680705947,159.80167862565662,16.22746556009532,5.802046715474262,2
-1.1875866027858506,30.598945702661478,964.4806623307041,18.189668748530973,0.9334501635774696,50.57979062156362,156.96099291428536,26.995653013530013,4.699497800855369,2
3.830146453326268,49.57215391834952,959.4273421852213,92.52963442802167,9.807288001116163,50.94818192730538,157.66744725226098,34.80247443427681,4.811276291333565,2
8.425537507984338,53.079595004927135,964.4340846865658,58.65372796286191,5.1124092444892515,54.40592956946494,-159.27617359936374,32.20959482931789,3.1030449447620194,2
6.345942429458623,96.6883355587608,1026.6381156857324,28.1585587534467,6.433332492470031,52.06198626441246,159.96959126181815,24.57594209733419,4.594635423508948,1
33.019145920998646,41.86711555339642,1014.2271833449881,35.478936672478014,5.956944862908379,-16.078600981433972,-73.21729344878113,9.774412908726756,4.496773907530564,2
18.58759237529911,92.29296808860809,996.6132592230475,80.48710942487887,7.2137584936636605,13.338012607832999,143.74885082423938,10.008623552769777,4.893983915576781,2
28.382390699032,24.87826766432813,1027.696282022552,44.4963273169205,15.642845193303597,29.423242956913665,126.08516241710879,10.5566132416626,4.5978687735432935,2
19.624764755928986,21.224606430488056,988.1532319200725,20.506100289824264,16.51215684396827,51.345197806556236,160.52027084772936,9.502798334133379,4.590264096882059,2
38.26275834060931,74.08149062665126,1021.4419919135365,26.93322933475351,1.3366151929540477,51.13020395193331,175.16448861578363,10.764411966261083,4.10201873065897,2
17.849689070901686,74.86277532634621,992.242836451182,75.09086860009823,13.086755119835756,7.218371965480463,116.53706507068496,636.9855225186033,4.305757296103868,2
17.151020834035716,98.04867996182162,963.1892878948388,11.699494944836797,5.750844141224445,34.5481502972776,71.37859381086452,8.45823774329975,6.00376559919909,2
31.208652424391556,98.81206260835731,967.7655171947521,83.71561797971312,17.638346474035096,13.767490255399526,-91.37244313397984,48.241469125600155,4.596692704463207,2
21.66393821343268,33.31033511441484,1001.7183331703299,80.48612423865174,12.853352044232041,53.430854781062855,-166.87406429948348,34.95967585328703,4.102571083948017,2
9.601153539633394,47.92234214476215,992.6210109955674,24.38875444974132,5.22558435623673,54.72692904569125,-159.0871949001601,34.28780379271422,3.294039140357504,1
1.1397971539227418,56.341927414772385,1007.5431616986281,3.925509712603997,12.408509972055295,51.920860331682526,159.78038527608894,40.80455200082458,4.106065946186338,2
-4.18941809650198,38.07736603910414,961.4055801658628,71.44216813183185,9.995154851004461,52.58572418148607,159.31116896360703,34.65060594191525,4.30002993638113,2
6.388562636241238,40.18953999943958,981.6868592890742,52.98400631003616,1.7915262607525217,50.85292611782786,158.51288318162355,9.101350283752485,4.809113827476264,2
1.855825575208257,45.750168657899,966.94982170906,15.75279705067194,16.406896920810993,18.422930229097027,119.67440858341031,55.86620538928718,4.398116060364614,2
1.3850770632775666,67.02026487787975,1047.8481804645867,84.8795194538206,6.515521085783892,29.071637651863195,129.6222734545488,9.512851497621336,5.186939593081892,2
22.411130555631665,73.83855426909608,980.1036508277683,7.958549229399361,5.831577286898867,50.651908033019765,158.50145839140126,9.116721561789637,4.30602811614804,2
23.103445546290008,43.90719409460527,991.6094429309433,13.386648453652887,12.06706702696363,52.46776841356218,162.2346839845179,10.431625102850225,4.311067277787769,2
14.462707518400016,95.86285508212966,962.353286889302,53.30134359968714,3.198692115818785,50.296317456862475,157.18313715590278,39.17962332038135,4.0946466502179115,2
36.65309627613432,53.22523068514524,1013.1470563766164,76.9444572550734,13.376294607453145,34.0484068775302,-117.78142031328528,5.814547976366805,3.4825770199544968,2
-0.3238344725706108,75.83537279148888,1031.2182320125373,97.6622069266504,14.51133313025105,29.496353499766034,130.48084440356686,10.704412819475378,4.694767732944446,2
16.67500397555586,55.34747367296573,1017.3167403635243,48.18899014271399,6.289876258635185,-49.16158498831191,164.04443148327783,34.302437069799346,4.399068725452636,1
27.582349841909767,83.96316868613548,1050.2162401642254,27.49234753500836,11.722949817220512,49.722895672548404,161.79857418514771,9.716427204428356,5.020961595993804,2
-4.707587910549573,90.9461977058355,1037.9509303553716,46.175287058351245,11.470895935012747,50.535975589452654,161.96777478391124,8.691537927118762,5.703356641005229,2
9.20712626091382,43.5987586461961,988.0276024064555,11.251311789340782,4.20413767678284,52.020259366931775,158.21627396749923,10.72880368038634,4.888894004561288,2
18.093889040121798,62.33145815321722,1045.4080607099645,86.55130049330312,17.412272861819506,17.62988274732778,120.53265343039365,9.78960178120583,4.599183073914966,2
35.89384524875756,65.059124449239,990.7737126625171,76.32683285487471,14.641436390830775,50.740252953477466,160.39779831865584,9.57879847364282,5.295973746360625,2
-2.7411089857370987,78.0158514104466,971.2194212721976,33.07453869923654,5.5619652346354576,18.113786939755915,-67.23523711085586,123.46580168008138,3.8950028608826632,1
13.243327290844462,47.30197284154235,1033.223375005527,26.93891053408008,8.31790118178266,18.19190627466625,-68.07513166329508,77.40269942804305,3.1949917637986953,1
28.440432486891822,63.72282592222301,953.9947043679621,13.680986608888102,17.08401504541215,51.58991196150796,-175.56455045621996,33.322264870317504,3.901166937741382,2
16.339993044673246,60.02847808684056,977.2864565018724,63.05366236651715,15.682686666391149,51.94111316478981,161.4524459245611,20.81726057860085,4.20456414878636,2
4.2113097744858585,49.08952185275942,1043.139274742031,82.97015232957305,12.48465050485261,54.556958318686206,-159.56815155091124,33.79922281623541,3.604399381457897,2
11.573590038805072,84.90222463254219,983.3281697438503,8.010690344298585,13.827905066844085,52.75996628256736,161.58197546535223,34.8143583117642,4.4962259126022,2
25.798057842940455,73.29019958529592,1036.9361527835133,48.79478181604712,1.9146662662735885,53.0610331925802,158.1484132510476,60.061445286543275,4.593594332761343,1
38.333774212544085,31.227614164856714,965.2047939309975,88.4897529089054,13.223325448381248,53.19127749514265,160.12561279291617,9.26349542312198,4.797890095458479,2
25.200105716891386,26.287570881033357,1046.984357843607,40.63782350019925,14.943201170863253,14.48887386717095,-90.0940835675466,83.22291107405944,4.294596555130124,2
23.510208442750407,49.14100732224039,1034.586100852789,44.020481776995986,18.60186786512606,52.34545366178689,161.5755830832749,47.774930953169275,4.395605746669075,2
15.560732531418443,98.88225743521606,973.2165832332144,9.414461903313054,3.4631907268387203,-18.03063787424093,166.45619721704676,9.309162806794134,4.896543895630189,2
38.13601157554362,58.990074408739154,954.499546527552,11.918174058724237,10.737904065055403,51.97071663372876,158.26047166540607,44.847318529031924,4.611705715544749,2
25.00285544139767,88.00199759368911,1012.4105021870917,39.620002415869024,19.722083160853792,29.115361577899986,131.73279862571655,9.518156951984983,4.499778917954561,2
-4.652053816012426,55.28968732382517,959.2345568138139,1.9790055003055769,19.47397493720101,52.47759744272168,162.30947392106762,34.19878295308201,3.9987178426622947,2
36.44815039758974,47.95627598329803,967.164598708165,25.676756759152287,12.231708272979432,31.412354143431028,-113.94536992193088,8.198969921577355,3.3013664016953532,2
-3.12702237607333,52.2634111094465,1016.3664337491998,35.33255441290066,2.871287597323224,53.155642061623,161.57535023595148,8.922929457786996,4.402508792837078,2
24.5514210553241,82.2065755844274,990.8870453577446,66.16822054468761,9.329756564538837,14.524797660901253,-90.55278445200257,7.567741665535955,3.7044025277855104,2
33.48415577178658,51.09107292803098,1030.202029760428,84.78727552459111,7.455170866217332,52.97883957965972,162.33057262887408,9.16143837006516,4.30050511080379,2
22.095398395769802,34.8117531677459,991.1186683271108,91.14918317503279,2.523730103000854,52.55497700587601,159.13754673783515,9.54166235751916,4.895428111408097,2
11.288263067621173,90.8004528270707,1039.6495477329827,89.40560978960987,9.08195643666161,-13.595008503743806,167.143983268737,80.37339012321341,4.800123829785453,2
35.574288215589654,97.24825440437155,958.633876503028,49.368862439929366,17.510134351128237,39.65406922478291,143.8491805876303,10.750578943987623,4.303900514411953,2
-0.09503534881908095,28.988438347164223,989.9556949219135,72.50971784981989,17.26895578846521,50.03852808415898,157.39240014090868,9.60717506215152,4.205387007134594,2
32.92036355171396,41.7887017607104,1014.610083130514,35.366873101953296,5.963854329899136,-15.868710456233371,-74.16401719619486,10.199521628058942,4.49793382546278,2
12.49786943369479,29.79807120510199,1016.8526326411549,89.86541587778919,6.6682240990260775,45.26604264139813,153.71352408629292,24.439679443104037,5.10737148665727,2
8.888967269849976,97.07243330217744,1011.8568911051017,0.1769534131333161,2.684049550372374,49.922841037829436,160.82599982176146,8.889259223108064,4.204851085974726,2
12.30415726786239,76.8141086570717,993.250455316072,75.41256837292639,16.693174142127166,51.281488317177754,-181.7167184640278,71.54736688036533,3.0071651400246693,2
32.75155219871358,34.059924535819064,1049.5010373354437,54.78501372061385,18.750517386919093,54.31093110143341,-159.91967699148924,25.405837433947767,3.2993705929720227,2
29.29365388066471,91.8031333372917,1025.734866403511,92.48969658967503,11.569301542955436,54.43279654112022,-160.56567012204863,19.689437498119002,3.7027946544861368,2
11.712542607182874,32.13871214964912,993.8330103021219,65.57086663194207,14.526401044619746,51.76078276383396,159.19272022734714,25.034022695812027,4.498740403649322,2
9.345389806995751,22.22358659608025,969.7650235027347,87.5589650179301,0.7581194405945009,51.694137670719485,-170.08085523699245,9.10134208645544,4.113057366712017,2
33.768714091437424,47.08696777561543,969.479453175248,92.21596548048193,0.7777348532889634,4.166809347130456,127.04460590953117,10.242219397995365,4.491501654285093,2
28.476426632256285,94.0252973446676,1040.184700200881,5.824266031738393,18.746590195840128,51.532401483595585,-176.54683468161588,15.828014076294966,3.602988501682143,2
39.85755838459155,95.9228676262103,958.8328645109041,36.61873921309744,13.314277995311016,51.12253169535162,157.63970450115747,29.74041323964233,4.203099226798737,2
22.06431623080593,57.08576276484114,1025.7753393270184,9.28483606207142,4.9756069570050805,-5.733514179274884,153.38053288437948,91.49685404162513,4.998687580264088,1
20.001883136567415,79.0291206324501,1048.581094414597,52.4401774538272,17.260415390210035,62.210410452926006,-149.2241218128663,63.63811691547721,3.1971747181063908,2
32.328903059426594,60.81573173546021,1011.8216934819034,1.0755907030173069,19.128150663028435,51.54147345459742,158.25933889447828,10.17204109472962,4.297426121218867,2
16.26452616685973,60.040861095853636,977.5579463711955,63.16349510432545,15.6651637798429,52.06790737539584,157.42294821053252,21.418622628899232,4.203818337019843,2
-3.1064855573083583,25.909404290154058,1036.5931369958623,-0.11354570243382439,0.19852916693180625,49.794187333294616,155.39455590687763,70.33188909619261,4.593722353754448,1
26.123754651340345,54.78123291712312,1004.8925919370382,97.23914005557067,2.651979281221115,54.32798449473252,-159.84397757978,19.139960521944634,3.1063384898445645,2
0.5672235188208093,94.2640215186117,1022.8799130363049,80.08319002917659,-0.05766265820573029,50.43063696775548,-176.44401247273638,10.23686405965035,3.501050341128153,2
23.91583115235041,73.14911343391829,1024.895071621939,24.63342433530669,18.594445466581476,51.578043752954,160.4941188314078,35.419569391618495,5.00523429266354,2
-2.6019220938770613,33.015712753249524,959.2518026387213,2.2334518464308233,2.938796368238964,-1.6990888694255888,120.29110507962092,9.514385595213717,4.289791796147878,2
21.03370408347025,76.92678258449284,995.1872239432774,6.159166554657574,19.03596412921463,51.84788361707735,161.56558834979913,8.695474499921525,4.204963258342436,2
6.794670448058384,92.32153081399414,993.9798414391139,39.665475668360514,15.361308964538066,36.606852978440656,70.25762843052449,202.6237780346013,5.100705645060532,2
36.40402924486353,54.539600831114846,1007.5333488338458,25.446777038695338,13.17638700652818,14.503620430132253,-91.97152051571852,170.82576157175572,4.303883277816338,2
20.960389253862076,48.38770605869857,970.5931052715334,0.5340493993490011,12.01621776238403,37.731038195848846,22.618536170219027,33.15028091210139,4.195918795968613,2
-3.7534210896785716,98.90717108717969,1027.301084456425,87.34566824789118,2.8162591325279447,41.150779058367334,72.8654961506802,10.01772390625968,4.50880331511336,2
-2.1204736715976797,66.964059223709,1049.2154034025118,61.516426632506516,3.5368646120692424,14.591202647574526,-90.54105894416136,8.991993049522721,5.70330274560803,2
19.538245015192715,74.12777206369826,1027.2853485904818,72.33277108150355,14.585681195885625,-14.928488802780455,166.23917481544413,176.06728110007631,4.60359555798937,2
36.69976104556767,76.72647523589903,1042.3332934696768,82.58052837489029,6.0822387194795,6.721966200783298,-81.11073503949758,10.61248943019515,6.195624106478021,2
20.671763111378393,91.88825560935004,980.817428421767,5.866267176564183,7.485564557500364,51.7675770356993,157.9184325310194,9.978119905285233,4.503558185424492,2
-2.321369478186059,62.20264878584123,981.9980397497585,18.080302898260275,5.94411609967501,54.594759889559505,-158.17902907738372,33.97918958730754,3.1002308912278544,1
31.82069136187932,89.26278883140294,963.7708489198408,34.35471404098412,6.307636407441037,54.727309356120145,-158.4237306932287,28.990022325090038,3.102058905974144,1
10.808336949296757,21.16969782412669,1016.4537616912772,36.702216823445475,2.1837881559639643,8.359499306375563,127.50193537153223,8.96845425307064,5.399722557084194,2
29.046362804572645,45.418683922332804,950.4385171878766,36.60934195953284,6.017741380204151,-12.04620638346093,166.47061637752498,69.90596206489545,4.598013786625454,1
-0.23164304827797128,42.28056375799943,1002.9932064384573,73.13823324489996,17.746116691713418,52.18226159846646,160.72077417961097,36.10575336066011,4.506050915968261,2
14.029213012824867,90.93949861615079,1036.0486183103035,8.169362767865284,18.70984429208299,52.276386332981936,-171.06128241528447,34.44319807705255,3.7986074751084122,2
16.65239065078274,82.9656105955128,990.15695003683,38.65995409627024,0.27608143842604677,51.40373831988983,159.78526161170586,9.427954256001762,5.3981893235221445,2
19.077961040293005,44.22650277239383,1045.1532802476797,46.561600565317825,17.668767556686326,-47.12058185562341,-12.764993318426178,8.91548262834208,4.895947251225577,2
25.738169554858352,29.70576580241912,950.7352579299543,79.24967342046479,1.505305199978114,51.58044233765476,161.1256955857805,8.568307398974612,4.802696313206002,2
29.098164718679552,20.968072280584522,1019.6770470640188,3.746789123631622,14.242110824793947,53.778866689450865,159.77907250144938,29.07530760417193,4.600949874098304,2
15.91299633454554,94.82222395522793,985.6752941237389,15.346955708167561,18.45410500990079,52.835346686877976,160.07703772204133,10.39560711611974,4.295140629447065,2
1.7145775198660864,70.65054182097445,982.961659690838,46.19171950573811,19.173067322367643,52.72422909712165,162.30190573746185,34.51191237260419,4.303551138245394,2
37.584054297320925,49.98000233727249,1002.8398408373398,41.007004817522265,17.28358550439871,-35.12853099178727,-178.42026951546123,8.943399966043984,4.497420148889219,2
23.005208971030296,31.743880592623444,1017.0254445723069,82.28065963936467,13.403666648822965,52.79181195488101,161.16760369030595,9.8551863495289,4.601730422179827,2
-1.290689866247603,55.91755931134793,1039.7309880131077,64.92115313686637,4.423706471056221,52.722833818011715,161.17816020824165,8.496387180094702,4.30264109148223,2
3.0734768783934108,66.19879727648832,956.5562862015346,26.7246078129015,14.647926178147308,51.437412866260544,160.80655512789735,9.477017438353633,4.492407342312537,2
39.21817808954561,63.07591315524592,973.3790128703235,18.752601512630807,4.807192091504254,18.626443297170834,-69.01065444323939,101.31857225631099,3.418621704778713,0
-4.338967710089849,67.32892907461881,998.4026623610665,45.92123898452982,10.043284107453927,19.919450564583308,-65.19646918686364,29.519671963135718,3.794970224810803,1
23.165975686052203,84.7682711225884,1047.3414572208646,23.32113542455503,2.903337734877589,-29.28648630107504,-69.87516998776842,13.207416949428259,4.104690551184976,2
-2.3297510546542504,61.89925966063849,971.8226594699322,10.971221665804624,17.85879810392092,54.792691266948,-161.56684964059357,8.634978626785681,3.488041893697147,2
8.614000930661899,38.882148181240204,1040.6402625087035,93.17110788784095,6.986385588536885,2.3226158525646463,69.04280820027616,9.768524506931321,4.309117084788443,2
-4.796754239457078,46.988892704247554,951.6819310096731,16.055558877175184,10.182167763541552,-17.456833537391535,167.25626126036042,10.909179017554774,4.703001224317867,2
1.8504131711867966,46.76766340662647,975.7781633341496,39.14974025241911,1.267936174044653,-9.237979526090644,123.03602474075886,107.82890835630162,4.803949503324806,2
39.54243321777422,20.20906236106611,1002.5089998439415,5.650680268538205,4.062093653509284,63.167023181089895,-148.70571326409367,14.684346988734637,4.2928333083889125,2
1.6140069109970911,78.2126744082982,1029.8749489142017,66.88698030974942,14.604433329043037,53.20654276284111,161.2457125164909,11.302631433164178,4.203879011470219,2
4.335735693620763,99.93187016452217,959.4566939598069,10.72334405162193,3.3856791401776656,42.77114009507847,70.88613912568312,8.618928755804724,4.099326734774368,2
38.80335058491503,92.9565255581498,985.2897253880685,13.539862101900416,15.156198907694261,52.474258706655576,-171.09456139939124,44.69561120950191,3.999764815972506,2
40.055353034298626,91.2594831916177,977.6747346233761,66.12602323355306,1.9746888203524064,14.543102755289022,58.2141279322359,8.111224418670444,5.198304090807488,2
16.510520451587258,43.63091296987615,1018.0859508089397,59.24064991050733,10.55805277175133,51.471837384324694,157.4744351654114,63.89709387642118,5.498193606781556,2
23.623249483294224,94.96306685340359,1035.889128718478,90.90777388031334,15.366277630748817,52.843791187961806,159.3769321038978,35.07548734978108,4.00733309253365,1
13.39307620706991,94.78927364448384,972.3709755486833,37.500256118007485,9.195595973727787,-4.022952998655615,142.9546294551689,100.94467437396645,4.306107089131771,1
36.24101763994757,88.9631670393539,969.165421085438,22.942750564635446,2.216939461687084,51.41688171504386,158.54578620904945,34.19782371652647,4.600623761399789,1
18.64346541991891,94.9922844280416,1007.2994441002684,29.3890332354611,5.523760850748499,50.026995406587986,154.3827989173698,40.46284109911996,4.202990742966745,1
30.758518197305694,63.81711000001956,1046.1200821912423,12.678940957103299,6.366012862946382,52.68906692899094,160.2415191356463,23.764910536107404,4.101948135821514,1
32.552867294698366,48.04681889475436,959.4762569107688,93.42109318839339,15.506112970250227,53.22805320567697,159.27723801847395,9.918478895365661,4.701065839023349,2
13.578689173556215,29.16092491798389,980.9942684327599,97.19678561647287,6.079353014629393,51.19373292601833,160.84628829767655,73.14766807162667,4.497414801290023,2
6.279162214918823,81.909337277879,996.4026595911777,36.218723402201285,17.207381168673393,52.19737790930606,161.15396672769526,9.903667580489238,4.002943063535472,2
-1.504952237957281,82.94859761779584,1004.0826286003916,99.06520944199431,14.321287489839765,-17.555419161096285,-178.19861451817843,586.188709085366,5.589908796544135,2
11.825358412014571,75.93739188066105,978.5656711313927,20.72520227976249,19.45883656986867,-19.590656322460934,-67.11321304861906,249.04531811749385,4.302879731294108,2
-1.4326536571730464,65.05579137314105,1031.726527851156,10.614031965136396,10.195800669695092,51.41587372456287,159.8360151902947,11.341417061536443,4.405252115973968,2
32.59046718418964,72.41545164305334,961.0880467831746,0.8596064730120885,15.950508109139232,18.131485694686457,-69.33495245686036,75.7068922783725,3.5210522979834553,2
2.5008448944486905,50.803117998704806,953.2560552749868,99.01515525260984,18.602692891319343,52.97698389396025,163.4936880956502,31.615354439651522,4.504928551399043,2
16.63634419766666,72.94788599228416,983.6247537713855,82.44564024665374,5.026302646480544,-5.130879113719912,107.06666797665726,377.68441860735544,4.40062000575952,2
-1.835471137966784,57.173927658491,998.1382860414132,31.914580198725087,10.060038824086513,27.27959570263126,127.08829878193474,165.55896330361992,4.594825046231853,2
26.112282452276713,79.98949786591884,982.6827326339599,65.23543230053538,15.545425774632244,53.02216161304119,160.69112628036913,36.72363495581121,4.596599267382444,2
19.485847550871647,95.15350611121796,994.2813144940259,50.39795687922533,13.857230594974968,53.931647355630915,-158.48043430498734,14.736657308288166,3.212097509421729,2
10.175975411077951,30.957408502221714,1033.242900842865,88.12914360852677,2.0084750436767744,50.099038610397564,157.73043130326056,8.70460769607511,4.394270063988822,2
17.210151499216824,40.44924703577056,1003.5283249587775,78.57077868758161,11.226524612039617,52.513649191991924,161.23642292623697,10.252067967268173,4.191685499789353,2
29.78992143876836,71.70380257037989,1012.2635509664153,7.450810018629044,1.9551230752254238,33.15296736596822,87.75398725973018,9.447506364920075,5.003284451591186,2
38.53364755120025,30.987109588186694,997.7736212925263,62.927357297709165,9.176552183669852,51.31294595535091,161.45782152201235,10.887652519773308,4.098455536141677,2
8.513968307590437,63.683177801496214,1008.951986055402,40.10228434638812,19.160365553219265,-57.707504569377875,158.08116704702024,34.43979115222069,4.204648714667893,2
32.960400194617534,70.74279945102685,953.5392358653716,49.834407790435755,2.0617394129599758,53.0537475829913,169.19563961885817,9.368501613347618,4.498241953445495,2
20.586899951468954,98.8534408140051,956.3785134196954,21.94420075977605,13.238888049247171,54.53227174275552,-159.5208299300225,26.885142934998036,4.408574690854676,2
32.75073827710381,25.62945248728487,974.6289361975997,47.02126278426072,14.954499445437643,54.70148784595684,-161.07976245547243,43.53442425633748,4.4064779534736465,2
33.175178305868215,71.03597701708037,1049.1085596002008,79.40895219533166,10.170308128489406,49.711914822848875,154.95554010342815,67.47821199952693,4.404245504117448,2
21.437817135098612,82.49855631303907,1012.337319983468,74.25780288743114,17.04647854850222,61.418428856069674,-27.4922354298579,11.595298843386127,4.691072019326058,2
37.35356340756835,42.17215055029203,1037.3594379185918,64.58128620416933,13.89017551362242,52.38500120271439,160.076657606138,27.242392791490033,4.4972629991162485,2
2.502873835167568,86.04608406885613,1028.8500580579685,48.51187778388686,19.90391295920059,60.193685468437266,-139.2426191030013,12.774277886924164,3.4972000989365366,2
18.758320667748283,53.10416709522965,1047.4449030773758,55.54600330124165,5.6283746899493945,60.81992774446082,-152.400077560428,143.34739105567056,3.6012444702269124,2
28.935073960182187,33.0619722252017,1041.5669069074522,66.29941123168481,12.938715713352625,52.72869419877605,162.88797576272384,10.25971914851475,4.703275247995471,2
14.277575791762771,97.89873555862209,1006.8272905628,79.99776835637904,1.024482466044525,14.303518751425228,-90.49364027488001,9.378633746388143,4.390781684906531,2
36.73756755097003,68.19957760883497,1045.310944278961,12.098151600042499,11.35895549010934,52.25602299027323,160.50191840859955,9.141760200046892,4.496549676050678,2
21.38224620265216,92.76173997403215,963.2828150976699,52.66394877162435,18.396952625301946,-30.266938566824624,-72.24450645528965,39.456138039197555,4.599539297447838,2
35.65981961294432,69.73887815383713,1011.0409277067681,54.38037810297719,5.105882308262078,52.16415145794003,159.2936077465026,21.561352842627816,5.0027714681944175,2
30.321196381582798,94.96756805893385,966.7464946161925,65.02759594472458,17.52626247402927,50.016171939935454,161.21880067986604,8.649961841619831,4.287791207519503,2
27.596189185558273,43.218642968257704,964.924495464492,31.7286936284669,15.310827150840023,49.8191038348349,154.34317297874261,75.0675590329237,4.898047328708597,2
34.60533911379163,65.02099043757438,972.7957759664143,12.428430921327172,2.6768813402627143,51.31484400955235,160.80444259993223,9.474669455624019,4.807163222822165,2
37.74305639445511,50.22308770552242,1002.7136099481997,40.51624307673732,17.26233559329366,-35.344175285950755,-179.339116520661,9.70328821515529,4.504255324010193,2
25.103658741990365,57.73955158968415,1047.653676892699,95.14378012853396,11.135799400000492,52.58086356627178,161.58317303748538,35.38888314084538,4.603562579253141,2
9.324679830178306,66.7875025201049,1033.8686668340074,17.45129203246121,0.7655722340594646,51.4834814472872,159.55541168937896,32.91811880826673,4.201843646967417,1
9.850170243379281,39.85432245739609,990.2306407764577,0.7545407283626954,5.003350428314224,-20.765543923170156,-180.28200791298403,505.649852277919,4.609024762691948,1
3.4511444413635095,96.82121222663766,980.5906106283975,90.5121598413033,9.713366020128149,-25.14595223923172,-175.78865806650452,34.92605493967591,5.199213508558898,2
16.027431730480984,25.98519910498049,1048.8234193841424,21.710925744987904,14.500379380653078,52.172816528739105,160.34898459090772,12.148089768196037,4.703210772171987,2
21.85195978704253,57.140462040480585,1025.35788840421,9.174370681429956,4.995029780022781,-5.97451577534983,150.65969679548147,92.09141188390257,4.993789355818377,1
1.8466272866246518,36.94352560111771,959.8481802202269,12.535718732370885,3.6756730668098254,52.94183282224145,160.09423366623187,56.17061148336739,4.301836336819377,2
6.2618375057138875,60.83226257073886,989.4736203811634,65.49856461223555,19.772027816880094,-23.07517489806455,-179.3216815310573,532.3044712160187,5.596466663027448,2
39.579250731595536,92.1693688561649,974.119824105401,49.298457374398026,13.28054889307487,54.31081777034593,-160.9554156393499,35.06621801658939,3.48225674302699,2
24.881034729956767,32.05158634363901,1013.8201343583185,43.67446509146425,18.5657374076137,52.257911032248835,159.05687559918843,11.239002646421326,4.184731387458033,2
3.9473331308903963,56.80018549506437,1029.440973078278,47.77650871985072,3.92141500881436,53.52394004798506,160.60264651369866,8.60812043059929,4.497586868924875,2
33.611879202960274,97.98659943842004,976.2969298056528,47.21693970521845,1.2152148329896348,50.52149792280965,157.4866925682168,10.21529485530801,4.400332463508107,2
33.74703653132636,76.11333560579263,968.430513728956,39.90140463752928,12.623273043725401,3.889088298146316,129.7335369717999,35.03560193599223,4.495783630987258,2
-2.9330070315507526,86.82961399935074,1007.8798360842133,62.30725739801383,15.311856538169499,-18.249923750175743,167.13978183757308,31.00907134034751,5.303160931200991,2
34.18221322828882,68.24410297040029,1013.4387861662987,17.73463796963082,9.011513764900252,53.26667609199943,161.73762515377285,8.138290106429224,4.709380062077203,2
11.098796610104637,44.28340920387584,1034.2378395338094,27.032945655623035,4.264388554802663,48.4008749319162,158.66800292558685,9.123357489598298,4.410522846245446,2
3.7100673412406278,52.0150833044687,958.6005918870893,2.906744173215632,11.652816004671749,53.67027765811116,-165.20369242146757,35.28993624316986,3.400921820696609,2
3.9511843995651654,40.8082387244398,1017.8454347766929,29.522656588752586,7.7994200902880655,55.102515262813775,161.33120830773888,9.892362377465956,4.205765873494646,2
23.112059547940767,98.28991625430494,962.1374224993089,77.59964533707335,0.2941428908478493,52.948119460015434,160.99302212741614,10.796704837364771,4.2902322077590735,2
33.20449620443369,23.933586312423405,961.9189536913112,14.033177370645983,5.816214613111279,49.8805467673964,156.47901034238134,9.39695867805293,4.193977613809089,2
3.831586584589278,84.20790067959308,1004.877726290406,13.496992110393382,19.076156017750787,48.54431111365716,156.5661558844369,10.1714038468931,4.20199657618473,2
24.1236511415812,63.30319233286099,1005.8654729486493,37.047704438481084,11.07245744306036,-23.371858434869026,-67.54546969973809,167.4413299540641,4.802365128960686,2
36.90307889855075,76.18716758499123,964.9087216713834,37.12681882542381,9.239388058932763,54.47824584150321,-160.4578422687672,34.29327729680997,3.501266197340753,1
22.54185179551633,63.74220385614304,1037.8506187868677,56.99473354377747,10.959920173873185,-17.97536079655764,169.47768640801317,227.53746966763364,5.393692633533252,2
